temperature,cpu_usage,memory_usage,network_traffic,failure
57.19,47.86,34.54,420.61,0
62.98,42.63,61.7,444.4,0
59.15,43.7,68.99,344.57,0
69.09,29.62,45.98,268.41,0
59.18,50.03,52.01,299.74,0
70.72,48.51,72.98,150.82,1
62.21,37.08,40.45,218.08,0
40.55,56.98,38.63,293.61,0
75.89,63.5,50.78,268.0,1
50.41,57.19,78.0,311.04,0
66.96,26.24,83.99,135.02,0
55.21,46.79,53.22,161.82,0
63.49,28.59,42.18,393.07,0
49.49,46.74,74.15,200.0,0
60.01,28.66,24.95,218.86,0
52.97,67.99,59.46,311.4,1
67.63,59.1,54.21,188.26,0
58.51,65.75,78.29,432.76,1
62.49,63.93,80.11,149.18,1
37.69,40.13,38.03,300.18,0
54.32,37.34,58.02,210.17,0
58.28,76.35,44.73,318.74,1
56.79,42.03,49.72,240.3,0
62.69,20.62,66.11,297.16,0
52.07,63.13,48.97,446.55,0
55.39,47.59,58.49,217.51,0
64.45,72.11,72.23,216.51,1
36.77,49.37,82.27,262.09,0
59.71,44.64,60.2,476.88,1
52.33,72.47,57.12,289.23,0
47.7,17.31,35.07,448.1,0
57.69,34.46,83.54,278.77,0
64.82,29.03,63.92,442.76,0
63.31,5.49,57.45,348.89,0
53.92,60.72,56.53,366.55,0
62.01,34.97,61.49,127.71,0
61.94,61.3,68.89,109.9,0
54.3,52.0,71.12,428.42,1
49.46,55.93,83.99,426.93,1
49.92,36.8,59.37,590.57,0
61.7,31.24,86.58,121.69,0
54.66,46.62,74.04,358.3,0
46.63,61.55,53.92,177.14,0
41.52,44.09,24.99,211.13,0
61.65,32.37,56.54,239.73,0
50.63,23.42,83.05,345.88,0
57.64,48.67,41.05,220.32,0
64.92,35.03,56.48,304.04,0
44.53,43.71,57.97,399.84,0
54.64,40.7,71.96,435.36,0
53.63,37.0,48.02,383.11,0
58.04,50.29,39.35,354.22,1
64.91,54.98,65.26,283.0,0
44.36,80.38,41.62,231.73,0
59.56,58.64,21.96,364.68,0
63.25,73.69,88.13,173.89,1
53.51,30.27,71.69,314.3,1
53.9,16.18,88.9,170.92,0
58.35,44.74,70.73,295.05,0
57.76,60.44,67.25,173.55,0
59.66,57.62,61.65,251.93,0
59.49,66.8,51.65,218.89,0
47.14,0.0,64.22,204.41,0
62.92,67.55,45.04,289.52,0
64.33,51.04,35.75,9.14,0
56.49,17.21,49.02,83.7,0
43.05,58.02,78.25,396.45,1
54.08,48.05,32.82,317.7,0
56.56,51.86,33.1,213.2,0
45.84,62.98,65.64,416.87,0
52.12,52.74,47.53,223.3,0
43.73,18.49,63.74,230.44,0
59.86,42.43,72.82,205.99,0
56.33,15.88,63.31,528.79,0
41.83,56.68,43.62,328.21,0
57.81,70.16,78.09,323.49,1
54.55,22.65,68.36,355.97,0
59.13,32.91,55.48,77.67,0
51.87,29.12,54.61,228.72,0
48.59,36.83,61.73,354.6,0
48.83,52.42,49.38,299.51,0
50.69,37.02,25.64,564.65,0
55.15,56.75,68.5,235.78,0
56.18,64.18,67.43,413.18,0
53.47,64.83,13.58,396.72,0
51.61,24.87,64.19,317.14,0
52.19,69.95,86.62,338.93,1
75.06,71.39,34.7,265.18,0
48.83,72.95,53.68,63.22,0
50.54,42.16,51.72,341.9,0
81.35,31.47,84.89,351.41,1
58.37,27.28,75.18,370.28,1
43.96,25.17,39.19,307.57,0
61.74,45.21,61.16,416.45,1
47.72,60.26,96.45,196.08,1
62.27,68.52,43.76,476.21,0
53.31,36.26,54.8,181.45,0
51.48,44.3,64.24,287.06,0
67.87,43.12,44.02,381.7,0
59.53,33.56,86.74,238.21,0
62.78,58.24,46.49,389.88,0
58.48,51.53,30.0,258.87,0
51.44,47.55,45.55,314.18,0
59.89,51.45,66.75,278.26,0
64.67,56.08,40.63,230.78,0
56.08,55.9,60.44,570.13,1
69.41,29.91,65.13,199.23,0
61.8,61.13,33.24,25.67,0
56.7,49.6,44.85,203.56,0
57.01,37.18,61.28,315.76,0
56.1,49.22,67.64,254.78,0
44.99,51.2,45.3,422.23,0
54.28,64.47,57.73,417.86,0
56.77,26.17,49.89,261.79,0
51.67,68.85,68.1,98.13,0
57.7,45.42,64.35,146.02,0
55.17,35.89,48.28,296.14,0
61.19,35.34,63.61,112.26,0
60.3,26.98,47.57,255.87,0
56.34,13.66,63.23,470.56,0
44.06,57.19,63.48,341.14,0
69.33,80.66,97.68,305.48,1
53.86,15.88,48.95,175.11,0
54.35,27.89,52.46,321.81,0
52.26,58.53,43.35,268.98,0
51.09,44.18,36.41,328.64,0
67.35,60.02,46.78,387.25,0
66.09,43.17,66.97,407.77,1
58.56,34.55,68.27,315.47,0
54.14,40.93,60.32,361.43,0
59.95,2.12,49.68,238.56,0
55.59,24.42,46.12,435.91,0
53.48,62.07,38.5,193.55,0
57.7,66.45,44.98,275.1,0
51.47,70.31,31.69,448.39,1
57.02,52.94,79.44,242.2,0
56.63,4.39,88.07,139.11,0
59.82,33.57,20.15,250.71,0
50.05,68.84,60.21,467.01,0
60.68,74.21,59.91,27.51,0
47.75,69.53,58.76,312.29,0
50.42,40.75,44.33,223.92,0
50.77,21.48,73.41,279.88,0
46.42,44.27,62.39,258.17,0
63.13,45.27,73.61,415.26,1
47.25,73.18,41.72,306.46,0
49.41,49.1,30.1,421.26,0
65.04,45.3,62.83,454.1,0
50.44,46.32,37.67,303.59,0
53.49,52.2,73.98,256.86,0
46.9,56.28,16.72,345.26,0
61.66,31.96,46.57,368.42,0
61.77,25.96,43.91,161.61,0
60.91,69.67,49.02,328.33,0
59.3,15.46,59.7,269.57,0
55.59,74.48,62.13,249.56,0
50.8,10.61,66.52,217.09,0
48.48,34.48,68.59,224.91,0
65.32,62.49,51.91,450.68,1
61.12,45.01,92.96,256.32,1
49.45,21.3,79.97,437.25,0
55.32,52.68,49.38,315.72,0
52.6,46.21,52.54,164.07,0
45.97,41.11,49.01,322.89,0
56.42,33.77,61.54,157.45,0
51.68,44.38,37.51,372.86,0
47.38,34.53,40.79,275.07,0
43.17,88.82,15.99,402.62,0
42.49,40.68,47.82,472.03,0
52.03,38.27,74.17,91.76,0
54.32,35.25,52.26,244.66,0
48.0,76.99,53.27,154.86,0
60.21,15.5,60.01,558.99,0
54.48,51.47,36.96,247.16,0
59.62,40.69,55.46,142.19,0
53.54,19.38,71.03,568.84,1
48.7,30.26,60.52,212.87,0
55.91,50.71,72.61,105.38,0
44.9,29.44,77.75,160.99,0
59.32,49.67,66.93,317.18,0
47.5,76.12,42.16,305.49,0
62.35,48.07,48.81,199.68,0
52.29,18.84,89.77,241.79,0
63.5,29.76,60.66,306.37,0
46.02,39.86,58.26,458.87,0
49.58,38.66,39.52,339.99,0
58.05,47.74,53.35,232.42,0
64.36,50.62,67.89,272.59,0
68.33,76.15,55.27,392.37,1
55.33,44.93,45.65,501.61,0
69.7,24.26,49.83,167.45,0
52.68,65.77,76.45,433.69,1
63.79,67.73,67.02,262.47,1
47.46,49.18,64.61,105.09,0
58.36,40.56,62.94,81.33,0
36.27,56.21,33.71,460.1,0
46.03,41.2,59.9,474.4,0
58.73,8.0,74.22,231.71,0
44.5,55.14,50.3,274.54,0
58.42,61.06,72.59,86.12,0
62.25,70.94,64.81,391.44,1
50.99,31.85,69.9,296.59,0
47.25,49.07,55.92,113.73,0
51.21,49.46,70.96,324.57,0
47.27,46.54,28.64,133.27,0
54.19,47.07,55.6,366.9,0
55.82,45.67,67.83,170.06,0
52.55,48.81,60.33,340.45,0
68.39,58.33,74.72,221.64,1
49.24,66.97,52.17,16.12,0
66.13,31.39,45.15,419.54,0
46.67,41.9,25.5,426.11,0
55.58,37.39,50.09,237.39,0
64.46,34.82,64.3,332.93,0
64.05,15.91,68.7,352.58,0
51.64,45.44,29.81,356.46,0
59.44,53.63,76.16,507.07,1
58.37,42.21,37.46,350.02,0
50.68,44.84,52.82,257.08,0
59.93,52.53,44.76,351.35,0
69.9,70.4,62.51,248.41,1
58.77,37.44,56.69,172.13,0
59.53,23.91,67.2,446.37,0
60.38,43.37,88.19,364.1,1
43.31,78.9,62.16,76.61,0
58.68,24.1,44.62,217.96,0
46.87,56.7,63.3,390.92,1
50.28,65.84,90.01,112.34,1
72.3,2.42,66.81,209.65,0
52.97,52.38,72.02,619.38,1
49.08,55.86,26.32,260.27,0
64.22,40.19,61.96,429.92,0
47.42,33.36,50.18,480.06,0
51.42,34.37,42.76,190.98,0
64.99,39.09,54.6,331.96,0
55.34,39.56,56.96,547.06,0
42.51,36.17,43.76,355.14,0
59.35,38.8,58.39,583.86,1
51.83,66.43,51.88,223.57,1
67.32,23.14,67.64,515.65,0
50.15,13.52,59.1,302.0,0
63.41,66.72,61.77,260.7,1
69.21,41.54,72.63,376.8,1
48.19,38.01,64.99,286.62,0
53.45,43.0,54.89,289.85,0
58.11,48.77,17.44,358.22,0
48.14,35.57,64.25,83.07,0
57.16,54.11,38.59,204.16,0
53.2,27.68,53.45,386.72,0
53.04,39.57,61.68,418.98,0
55.39,5.14,78.99,342.87,0
55.57,66.1,88.16,333.1,0
56.31,41.83,38.42,348.28,0
50.21,57.06,31.31,414.94,0
50.56,53.58,60.86,128.85,0
54.05,54.9,59.36,238.86,0
54.64,44.86,33.37,291.07,0
51.49,51.99,54.7,323.49,0
57.59,27.7,65.76,46.84,0
40.48,23.92,32.86,149.11,0
49.16,43.18,37.1,298.0,0
52.76,32.76,43.41,421.58,0
48.15,70.66,51.18,249.72,0
68.03,51.75,67.49,219.97,0
55.15,32.1,49.12,363.44,1
56.41,40.11,56.0,260.63,0
51.13,47.39,95.43,405.71,1
54.87,43.78,37.79,273.44,0
45.28,49.89,43.25,166.17,0
53.64,46.24,67.21,470.47,1
47.5,19.97,72.78,448.47,0
52.78,6.28,62.47,185.34,0
34.52,38.28,87.56,347.48,0
45.98,55.09,60.71,260.8,1
66.71,38.48,19.43,374.29,0
61.64,67.26,56.75,194.92,0
65.55,44.16,44.72,404.62,0
66.1,69.43,79.91,443.39,1
60.38,65.73,72.36,186.32,1
51.38,63.92,26.39,308.12,0
46.7,23.34,79.31,445.92,0
64.17,45.31,71.91,179.84,0
55.52,67.01,49.16,219.74,0
74.95,49.9,53.59,379.41,0
52.08,54.98,80.06,280.72,0
70.78,20.02,19.51,110.97,0
53.75,79.54,63.02,261.57,0
65.69,30.76,74.68,509.57,1
68.57,9.1,53.4,547.55,0
46.82,38.68,66.66,223.55,0
51.12,0.95,56.86,190.4,0
46.74,25.47,40.89,245.04,0
45.16,91.05,40.44,516.23,0
60.34,38.16,67.81,401.05,0
53.43,19.3,43.56,475.69,0
55.42,45.46,27.56,419.84,0
59.45,28.84,57.2,141.68,0
40.14,60.56,45.76,186.14,0
65.29,28.99,33.42,216.46,0
52.21,49.87,56.29,237.36,0
59.26,24.35,68.81,218.6,0
59.97,91.78,55.36,232.56,1
65.97,54.07,35.81,376.86,0
54.16,42.38,63.67,316.3,0
38.01,39.73,73.63,446.37,0
55.46,35.04,94.83,330.22,1
56.61,31.3,80.95,218.85,0
46.73,30.81,36.9,322.62,0
56.18,75.21,70.45,118.64,0
52.11,35.05,59.62,22.58,0
44.26,6.67,34.26,377.19,0
60.37,24.01,60.11,422.2,0
50.49,61.7,89.54,308.66,1
51.75,40.46,76.53,253.04,0
51.3,42.59,36.76,138.98,0
64.88,66.06,55.25,440.03,0
54.67,31.01,63.85,359.1,0
55.63,56.38,23.86,334.94,0
51.47,32.98,24.48,299.42,0
58.7,55.37,57.78,243.65,0
65.79,37.96,58.02,166.41,0
60.18,40.65,21.9,330.32,0
60.49,59.76,61.98,235.38,0
59.85,58.46,74.57,249.12,1
43.96,42.02,51.07,506.14,0
47.99,36.51,56.08,294.23,0
53.36,73.78,65.29,5.65,1
49.19,55.61,62.9,235.74,0
46.48,37.96,24.96,179.83,0
40.02,33.24,38.71,283.29,0
44.23,63.45,47.87,129.07,0
52.95,47.08,39.51,352.04,0
54.44,42.06,81.41,264.47,0
48.66,47.07,66.42,242.91,0
55.63,51.08,35.02,317.95,0
51.53,43.98,51.14,290.8,0
63.72,66.67,75.35,283.83,1
53.71,67.67,43.37,273.1,0
60.57,54.57,70.33,297.56,0
56.63,69.74,79.9,341.18,1
43.78,45.15,76.89,326.16,0
54.27,57.43,58.25,435.23,1
45.12,63.08,77.52,234.4,0
54.14,63.34,45.6,328.58,0
49.04,61.49,99.75,593.53,1
58.06,56.36,59.34,295.09,1
44.26,80.23,75.64,299.74,1
55.12,35.29,48.48,148.39,0
59.58,42.21,63.99,214.41,0
62.26,41.14,64.78,287.24,0
48.89,38.37,38.28,364.01,0
55.14,9.2,37.75,377.9,0
56.47,69.75,51.32,339.15,0
67.38,26.53,74.9,396.49,0
43.15,48.06,22.03,180.08,0
47.71,19.41,48.47,358.67,0
77.44,56.17,78.58,301.6,1
52.82,30.86,32.82,314.99,0
39.87,24.55,77.57,256.52,0
50.34,48.5,34.7,185.64,0
32.85,32.39,38.5,154.18,0
56.93,34.67,52.35,338.48,0
61.48,48.09,88.72,359.74,1
47.71,59.4,43.48,284.45,0
51.23,30.27,23.81,298.22,0
62.39,27.16,29.77,213.57,0
41.0,45.42,71.78,360.37,0
44.43,54.71,30.61,307.28,0
53.18,71.33,76.38,256.13,1
48.98,25.72,56.26,403.93,0
52.65,39.28,54.42,377.4,0
44.89,66.16,60.35,115.7,0
56.71,80.52,40.58,305.9,0
53.81,27.12,57.48,185.01,0
59.39,31.7,33.52,316.74,0
56.6,51.86,79.28,0.0,0
56.65,34.6,36.51,323.66,0
43.43,31.33,62.9,385.44,0
58.94,49.4,36.37,286.71,0
52.35,72.89,45.4,160.23,0
53.67,21.43,48.27,534.76,0
63.39,71.97,100.0,438.72,1
49.24,34.65,54.74,236.27,0
65.81,51.22,40.21,268.68,0
66.56,73.64,47.0,62.28,0
61.02,50.86,27.92,356.81,0
47.16,39.65,52.07,135.69,0
37.51,57.93,88.32,379.96,1
63.63,41.88,61.05,423.11,1
55.89,54.38,71.26,291.57,0
49.04,41.32,38.62,172.27,0
64.39,60.5,51.34,449.88,1
48.11,19.9,58.67,300.26,0
51.61,26.76,41.94,311.19,0
59.2,19.64,62.2,188.22,0
46.09,43.98,66.08,323.17,0
54.12,17.47,64.77,275.65,0
63.71,32.55,52.28,140.58,0
56.69,25.06,74.64,460.8,0
64.98,71.63,50.36,511.1,1
64.07,27.17,48.72,422.18,0
55.06,21.84,80.95,404.26,0
36.31,49.47,35.07,511.81,0
46.15,75.36,24.35,174.3,0
61.11,42.91,39.38,172.86,0
42.6,44.3,61.97,250.27,0
52.39,68.23,78.1,335.74,0
57.71,60.81,43.11,264.89,0
66.76,52.66,87.67,177.6,0
50.4,34.52,55.49,300.68,0
49.85,53.21,52.92,288.67,0
54.58,20.51,39.7,400.96,0
57.81,33.77,90.12,305.34,1
53.77,70.77,52.29,71.45,0
63.39,68.44,31.02,346.26,0
48.61,52.87,99.24,489.81,1
55.96,10.27,62.09,303.47,0
58.56,23.25,69.38,418.44,1
51.8,32.77,85.27,239.39,0
61.72,41.91,66.06,367.89,0
56.19,22.49,72.55,210.65,0
61.31,40.57,55.98,270.42,0
56.55,76.81,68.21,271.36,1
58.01,52.22,54.39,357.2,0
49.94,48.94,54.64,201.1,0
49.95,26.68,57.15,124.21,0
64.8,15.5,47.86,356.41,0
60.08,22.89,64.08,351.9,0
46.82,14.77,64.03,313.5,0
56.45,46.35,69.74,411.95,0
36.01,51.91,66.51,275.68,0
50.41,27.62,91.0,333.76,0
62.69,47.66,73.95,258.01,1
54.0,71.44,51.27,268.97,0
55.94,80.24,63.16,340.83,0
30.87,58.87,80.43,571.99,1
51.86,41.85,37.9,389.08,0
57.71,58.29,91.26,365.83,1
58.72,69.33,41.06,392.81,0
62.7,8.87,71.2,18.27,0
53.32,71.68,55.12,338.3,0
53.67,35.2,54.08,409.26,0
44.34,35.37,31.55,310.13,0
53.36,38.61,71.34,294.82,1
44.91,50.76,31.81,187.21,0
40.22,25.0,29.03,247.99,0
46.32,39.87,75.87,199.98,0
67.07,54.45,87.21,419.94,1
52.84,48.93,42.99,480.2,0
56.76,51.85,73.06,532.21,1
50.89,39.17,69.34,198.0,0
40.68,57.49,53.35,219.79,0
62.49,64.02,79.04,210.04,1
37.62,62.94,52.05,177.77,0
50.56,52.7,64.32,179.71,0
54.56,61.9,32.43,238.14,0
56.84,60.68,33.2,404.94,0
49.19,93.18,76.04,213.86,1
40.3,66.93,64.92,426.37,0
48.59,43.4,52.44,464.1,0
49.01,28.59,89.34,334.21,0
48.82,40.3,89.15,447.5,1
62.76,39.03,62.91,136.65,0
45.29,54.21,28.8,233.02,0
57.41,32.4,52.99,322.73,0
56.27,66.46,40.01,326.79,0
62.68,19.99,56.61,471.51,0
53.93,15.61,38.15,180.14,0
61.33,42.57,33.47,235.57,0
53.62,29.83,14.27,289.8,0
58.48,22.35,58.01,237.77,0
42.98,33.53,13.62,174.88,0
33.89,31.29,49.24,242.81,0
58.02,45.18,67.5,270.54,0
58.45,33.83,42.0,473.71,0
58.8,35.3,35.47,177.57,0
50.8,44.91,53.78,397.82,0
66.92,63.26,40.09,452.66,0
51.32,71.47,58.34,238.49,0
58.37,47.66,36.41,331.19,0
59.76,49.06,53.12,369.11,0
68.75,41.7,48.76,349.32,0
52.46,53.66,54.79,309.86,0
49.77,52.02,84.43,218.54,1
43.01,68.87,58.6,379.49,1
67.42,11.0,64.08,255.07,0
58.37,40.78,43.75,303.44,0
58.62,51.11,59.02,321.1,0
79.93,44.53,50.05,402.72,1
57.6,28.09,55.53,531.35,0
44.58,21.61,66.68,211.47,0
53.43,59.51,46.0,306.31,0
47.2,31.38,47.84,121.87,0
51.83,13.41,46.24,477.77,0
51.78,60.42,45.9,305.26,0
50.3,53.26,58.12,264.04,0
43.85,42.91,48.45,306.27,0
67.74,28.54,81.96,312.33,0
57.39,42.96,100.0,212.18,1
53.2,66.88,44.78,442.56,0
61.06,15.94,60.29,377.37,1
58.77,16.85,73.68,394.1,0
57.21,33.7,50.22,218.4,0
60.48,44.52,37.1,211.91,0
56.07,36.07,86.29,286.37,0
60.36,56.57,67.35,395.99,0
61.02,64.6,60.74,360.2,1
56.3,50.02,81.11,206.68,1
53.24,55.09,68.86,380.13,0
67.24,49.9,54.14,183.35,0
51.18,45.17,37.42,220.61,0
58.13,21.72,46.12,318.93,0
58.31,26.5,76.69,159.42,0
50.12,20.68,67.28,184.38,0
48.54,42.33,51.64,486.25,0
52.17,49.18,86.8,463.95,0
51.06,18.91,52.17,574.77,0
43.33,46.31,72.78,354.07,0
49.79,29.25,58.96,377.37,0
57.13,25.75,89.79,281.41,0
65.13,33.74,68.55,257.95,0
59.44,24.83,55.83,404.63,0
34.2,55.92,51.78,463.44,0
60.13,41.98,54.72,394.4,0
50.53,59.67,41.94,199.22,0
58.62,37.02,30.4,346.99,0
54.89,37.7,60.56,207.58,0
53.46,78.72,45.4,261.06,0
54.18,15.78,45.35,496.35,0
54.82,68.12,53.4,156.05,0
65.76,74.78,55.94,560.24,1
54.84,58.78,55.13,365.94,0
63.68,39.05,86.29,244.07,0
62.52,70.68,66.92,308.19,1
60.34,39.21,92.94,217.8,0
40.71,32.3,47.1,234.37,0
63.93,38.01,69.11,308.8,1
51.34,34.74,48.1,260.53,0
60.73,27.96,44.9,188.04,0
47.22,64.98,93.62,273.43,1
45.52,31.08,41.17,142.25,0
70.81,44.47,14.83,147.38,0
47.34,19.01,42.26,146.15,0
64.17,45.55,18.85,500.56,0
55.95,24.19,37.88,348.67,0
51.64,23.75,39.54,371.5,0
54.64,43.03,55.64,301.35,0
44.59,64.03,18.11,360.75,0
54.89,52.93,76.53,441.1,1
46.34,54.16,21.24,348.94,0
51.84,42.66,52.7,496.84,0
62.4,38.96,49.17,295.54,0
57.03,59.24,69.86,371.87,0
43.14,34.86,61.33,384.48,0
61.81,60.02,76.36,188.15,0
54.94,67.25,48.49,305.13,0
50.66,29.86,46.63,79.03,0
60.97,32.5,62.43,284.42,0
53.66,35.18,73.53,266.51,0
45.67,18.59,69.85,259.33,0
69.78,36.55,60.79,251.1,0
54.86,68.43,59.19,361.44,0
54.35,26.18,54.35,193.7,0
51.76,68.85,62.38,523.2,1
64.44,37.2,91.63,368.1,1
50.8,83.05,50.63,203.64,0
42.64,32.73,48.44,377.67,0
49.57,42.41,47.06,419.38,0
65.61,28.62,62.01,344.29,0
61.66,32.62,16.81,179.3,0
52.96,69.09,52.57,568.47,0
65.99,53.54,70.85,376.74,0
60.98,63.52,45.53,150.29,0
52.87,21.32,58.36,325.09,0
53.67,56.79,92.97,273.56,0
57.63,27.51,60.97,300.77,0
48.34,20.93,14.69,156.75,0
55.04,49.3,29.62,306.52,0
57.47,49.11,50.48,200.25,0
41.5,45.96,40.53,258.06,0
53.49,57.92,56.86,346.49,0
52.58,60.72,49.7,242.8,0
63.22,71.46,75.99,265.15,1
40.24,23.57,35.36,398.43,0
51.95,72.04,51.27,193.37,0
51.15,78.88,58.91,222.19,0
62.68,38.41,61.14,149.45,0
54.65,14.97,57.64,201.26,0
69.37,20.1,11.6,315.49,0
60.3,36.69,56.5,376.74,0
51.72,81.25,52.29,203.26,0
56.92,45.31,70.55,373.18,0
52.17,33.89,68.01,312.63,0
61.88,32.66,59.34,134.09,0
44.34,21.19,60.64,320.95,0
48.41,60.74,79.34,443.32,1
58.65,43.34,75.71,72.94,0
64.81,82.8,59.96,540.62,1
37.38,56.31,93.62,226.74,1
66.0,59.94,43.69,102.11,0
53.88,40.64,33.66,316.61,0
39.93,25.36,54.8,399.73,0
30.99,29.28,48.27,266.35,0
42.76,20.35,10.62,337.39,0
54.84,61.39,43.26,554.37,1
54.47,38.07,61.18,324.68,1
60.07,62.15,53.96,657.9,1
50.6,47.45,41.02,451.76,0
46.14,39.73,55.76,306.18,0
51.7,23.95,57.22,334.98,0
55.27,50.43,67.87,261.67,0
56.85,41.06,43.45,329.95,0
48.69,61.24,70.73,367.39,0
62.21,32.12,35.37,251.5,0
50.03,56.09,45.94,134.4,0
48.04,74.54,85.58,458.55,1
50.66,49.91,36.57,416.82,0
63.6,59.14,43.14,129.95,0
53.94,55.29,32.44,320.52,0
49.44,79.17,40.11,423.25,1
62.41,51.69,57.49,410.85,0
72.14,57.6,67.72,216.72,0
56.68,44.35,54.66,417.85,0
64.87,31.06,49.16,301.81,0
63.29,23.25,32.63,346.64,0
50.15,67.8,41.91,189.66,0
55.21,26.85,27.17,0.0,0
44.74,58.43,68.26,206.72,0
53.36,52.49,69.51,364.39,1
49.99,61.52,54.27,275.35,0
51.78,35.74,62.95,378.02,0
49.0,30.77,70.77,432.74,0
52.7,51.81,56.82,260.34,0
59.26,39.74,80.08,248.53,0
54.04,22.84,36.57,37.58,0
40.09,79.89,48.72,114.28,0
49.03,30.75,46.58,139.21,0
42.84,27.11,66.65,366.8,0
56.95,40.64,29.19,261.54,0
59.03,67.55,81.06,235.89,1
57.05,6.0,65.11,222.15,0
48.7,66.06,86.51,206.52,0
56.97,28.59,54.27,410.82,0
51.24,49.76,45.09,311.2,0
45.89,32.83,66.83,418.96,0
60.94,80.85,73.55,36.79,1
61.54,47.24,42.14,363.93,0
62.59,32.25,19.04,241.94,0
50.13,39.58,22.13,266.22,0
64.43,46.61,59.7,462.34,0
51.05,48.2,82.72,253.22,0
60.23,52.9,31.58,359.03,0
50.91,44.97,50.1,177.85,0
53.21,20.21,48.73,304.33,0
35.63,38.88,89.57,109.05,0
52.58,55.92,95.66,293.12,1
55.73,32.94,62.64,346.25,0
51.72,57.11,71.16,432.76,0
69.05,45.57,70.66,201.85,0
45.7,41.08,31.95,236.52,0
50.49,66.49,67.57,222.71,0
47.76,13.71,36.65,269.52,0
50.49,32.84,51.91,184.33,0
63.25,67.18,75.52,41.13,0
66.82,77.94,56.46,174.87,1
49.39,86.15,74.84,294.12,1
49.22,45.91,78.39,282.23,0
45.74,53.24,23.38,366.25,0
65.45,59.71,15.8,401.06,0
63.97,67.95,75.92,246.05,0
54.15,50.64,76.64,109.71,0
43.83,61.67,59.62,348.39,0
44.55,53.28,62.06,298.82,0
56.37,54.4,71.07,268.99,0
59.39,28.47,70.74,446.45,0
38.47,39.07,49.52,354.07,0
52.43,35.59,72.21,314.75,0
67.95,23.6,48.76,319.67,0
53.26,15.27,59.38,401.96,0
66.92,37.37,58.6,217.25,0
60.19,40.25,39.53,194.37,0
46.33,46.89,41.63,271.9,0
52.66,55.0,95.21,158.65,0
53.97,48.39,38.95,294.55,0
47.38,40.38,61.66,311.63,0
47.24,28.53,65.44,291.74,0
67.05,60.79,54.02,256.63,1
47.18,43.17,67.09,498.36,0
63.63,37.19,60.92,412.88,0
51.51,41.64,39.34,288.34,0
54.79,31.81,64.66,311.16,0
59.49,35.45,45.2,465.16,0
50.21,34.88,86.33,229.85,0
59.54,39.83,62.72,184.13,0
38.63,56.8,42.4,327.23,0
58.52,52.33,61.16,349.67,0
35.25,72.84,38.35,358.62,0
53.19,66.81,59.64,399.33,1
61.83,80.22,50.94,212.09,1
59.98,55.06,40.12,130.99,0
44.61,54.78,39.89,229.85,0
45.64,36.23,98.83,369.82,1
49.49,59.87,56.65,189.37,0
56.49,33.19,47.23,67.94,0
38.74,18.53,44.11,317.31,0
54.89,72.47,63.48,231.95,0
57.49,22.51,43.51,92.75,0
52.74,52.9,35.3,308.93,0
59.2,29.15,54.42,253.65,0
56.79,65.28,54.28,501.12,0
50.67,67.73,47.49,310.66,0
39.51,54.53,38.96,370.33,0
56.07,67.43,47.96,297.93,0
47.38,45.13,46.55,228.3,0
50.37,85.22,44.05,241.49,1
58.83,58.43,59.98,429.72,0
66.34,28.79,95.07,389.73,0
54.7,46.25,78.97,121.36,0
59.43,42.25,89.95,150.17,0
43.44,40.49,44.78,156.83,0
56.96,15.17,85.14,427.21,0
54.52,51.96,59.09,92.24,0
64.83,20.06,72.75,394.38,0
50.68,0.0,63.24,347.8,0
53.07,38.81,48.82,317.62,0
63.47,31.39,67.95,243.24,0
54.26,29.49,63.73,442.63,0
46.13,0.0,23.17,313.62,0
75.41,29.68,52.77,126.69,0
46.37,41.87,70.7,154.64,0
54.48,33.59,59.99,102.63,0
57.77,51.97,63.45,444.04,1
57.14,70.07,41.47,470.91,0
53.48,54.29,59.61,430.35,0
53.52,63.48,53.27,282.82,0
53.12,64.96,51.34,128.83,0
46.07,26.66,42.77,173.52,0
72.2,52.9,71.47,181.34,1
53.24,62.91,61.22,294.52,0
59.78,37.15,59.4,466.49,1
52.32,30.77,91.91,466.02,1
52.16,54.55,63.53,241.4,0
51.36,18.33,76.61,31.61,0
42.6,25.42,59.91,159.96,0
53.72,33.0,48.64,442.63,0
51.74,53.11,35.94,327.8,0
64.37,48.94,59.35,257.32,0
45.43,63.58,7.06,248.96,0
50.38,28.41,59.9,209.9,0
47.81,27.44,60.68,155.55,0
66.54,54.43,51.08,548.65,1
48.04,30.62,53.34,506.22,0
59.5,34.14,32.48,201.38,0
62.76,11.58,79.94,89.54,0
53.83,50.24,48.93,320.28,0
43.99,72.74,37.5,282.3,0
44.09,26.47,64.8,375.38,0
61.88,63.39,56.99,402.55,1
44.92,43.93,48.55,159.6,0
58.14,13.22,46.65,453.63,0
55.91,28.89,54.9,257.62,0
58.02,27.78,79.22,372.95,1
58.77,39.3,63.45,268.62,0
47.53,52.55,54.38,410.7,0
47.2,78.28,70.34,16.52,0
60.72,19.24,55.5,388.6,0
49.97,36.27,62.23,200.17,0
33.0,28.87,57.72,308.82,0
60.19,22.18,65.62,449.36,0
46.71,46.72,47.01,203.62,0
58.74,45.03,34.49,184.8,0
66.14,12.35,71.32,255.36,0
55.13,45.33,82.09,247.79,0
62.97,23.3,35.35,173.98,0
56.23,45.21,58.23,312.75,0
67.7,67.85,46.92,318.98,0
